'Crank Angle'	'ini_cylinder:comb:accumulated_heat_release',&	'ini_cylinder:comb:burnt_fuel_mass_fraction',&	'ini_cylinder:comb:lower_calorific_value',&	'ini_cylinder:comb:mean_reaction_progress_variable',&	'ini_cylinder:comb:mixture_fraction',&	'ini_cylinder:comb:products_mass_fraction',&	'ini_cylinder:comb:rate_of_heat_release',&	'ini_cylinder:comb:residual_gas_fraction',&	'ini_cylinder:comb:residual_gas_mass',&	'ini_cylinder:comb:total_equivalence_ratio',&	'ini_cylinder:emission:mean_no_mass_fraction',&	'ini_cylinder:emission:mean_no_reaction_rate',&	'ini_cylinder:flow:mass_flow',&	'ini_cylinder:flow:mass',&	'ini_cylinder:flow:mean_dissipation_rate',&	'ini_cylinder:flow:mean_passive_scalar',&	'ini_cylinder:flow:mean_pressure',&	'ini_cylinder:flow:mean_temperature',&	'ini_cylinder:flow:mean_turbulence_kinetic_energy',&	'ini_cylinder:flow:mean_turbulent_time_scale',&	'ini_cylinder:flow:volume',&	'ini_cylinder:formula:druck_br',&	'ini_cylinder:species:mean_ch4_mass_fraction',&	'ini_cylinder:species:mean_ch4_mole_fraction',&	'ini_cylinder:species:mean_co_mass_fraction',&	'ini_cylinder:species:mean_co_mole_fraction',&	'ini_cylinder:species:mean_co2_mass_fraction',&	'ini_cylinder:species:mean_co2_mole_fraction',&	'ini_cylinder:species:mean_h2_mass_fraction',&	'ini_cylinder:species:mean_h2_mole_fraction',&	'ini_cylinder:species:mean_h2o_mass_fraction',&	'ini_cylinder:species:mean_h2o_mole_fraction',&	'ini_cylinder:species:mean_n2_mass_fraction',&	'ini_cylinder:species:mean_n2_mole_fraction',&	'ini_cylinder:species:mean_o2_mass_fraction',&	'ini_cylinder:species:mean_o2_mole_fraction',&	'ini_intake_ports:flow:mass_flow',&	'ini_intake_ports:flow:mass',&	'ini_intake_ports:flow:mean_dissipation_rate',&	'ini_intake_ports:flow:mean_passive_scalar',&	'ini_intake_ports:flow:mean_pressure',&	'ini_intake_ports:flow:mean_temperature',&	'ini_intake_ports:flow:mean_turbulence_kinetic_energy',&	'ini_intake_ports:flow:mean_turbulent_time_scale',&	'ini_intake_ports:flow:volume',&	'ini_intake_ports:species:mean_ch4_mass_fraction',&	'ini_intake_ports:species:mean_ch4_mole_fraction',&	'ini_intake_ports:species:mean_co_mass_fraction',&	'ini_intake_ports:species:mean_co_mole_fraction',&	'ini_intake_ports:species:mean_co2_mass_fraction',&	'ini_intake_ports:species:mean_co2_mole_fraction',&	'ini_intake_ports:species:mean_h2_mass_fraction',&	'ini_intake_ports:species:mean_h2_mole_fraction',&	'ini_intake_ports:species:mean_h2o_mass_fraction',&	'ini_intake_ports:species:mean_h2o_mole_fraction',&	'ini_intake_ports:species:mean_n2_mass_fraction',&	'ini_intake_ports:species:mean_n2_mole_fraction',&	'ini_intake_ports:species:mean_o2_mass_fraction',&	'ini_intake_ports:species:mean_o2_mole_fraction',&	'ini_outlet_ports:flow:mass_flow',&	'ini_outlet_ports:flow:mass',&	'ini_outlet_ports:flow:mean_dissipation_rate',&	'ini_outlet_ports:flow:mean_passive_scalar',&	'ini_outlet_ports:flow:mean_pressure',&	'ini_outlet_ports:flow:mean_temperature',&	'ini_outlet_ports:flow:mean_turbulence_kinetic_energy',&	'ini_outlet_ports:flow:mean_turbulent_time_scale',&	'ini_outlet_ports:flow:volume',&	'ini_outlet_ports:species:mean_ch4_mass_fraction',&	'ini_outlet_ports:species:mean_ch4_mole_fraction',&	'ini_outlet_ports:species:mean_co_mass_fraction',&	'ini_outlet_ports:species:mean_co_mole_fraction',&	'ini_outlet_ports:species:mean_co2_mass_fraction',&	'ini_outlet_ports:species:mean_co2_mole_fraction',&	'ini_outlet_ports:species:mean_h2_mass_fraction',&	'ini_outlet_ports:species:mean_h2_mole_fraction',&	'ini_outlet_ports:species:mean_h2o_mass_fraction',&	'ini_outlet_ports:species:mean_h2o_mole_fraction',&	'ini_outlet_ports:species:mean_n2_mass_fraction',&	'ini_outlet_ports:species:mean_n2_mole_fraction',&	'ini_outlet_ports:species:mean_o2_mass_fraction',&	'ini_outlet_ports:species:mean_o2_mole_fraction',&	
224.5	0	-3.49403e-13	5e+07	0	2.19593e-08	0.274216	0	0.999994	0.00250452	0.0629846	0	0	0.127285	0.00250453	63279.4	1	256718	806.887	17.3257	0.0127901	0.00236803	256718	2.19596e-08	3.78263e-08	0	0	0.150776	0.0946754	0	0	0.12344	0.189351	0.725784	0.715973	1.51556e-07	1.30887e-07	0	0.00131296	65.882	0	330921	353.333	0.440301	0.00929314	0.000414538	0.0325207	0.056996	0	0	0	0	0	0	0	0	0.743035	0.745786	0.224445	0.197218	0.210907	0.000321909	1.89957e+06	0.997902	258780	799.445	404.537	0.000299189	0.000299189	3.12009e-08	5.37448e-08	0	0	0.150776	0.0946754	0	0	0.12344	0.189351	0.725784	0.715974	2.15336e-07	1.85968e-07	
225	0	-3.48723e-13	5e+07	0	2.19176e-08	0.274216	0	0.999994	0.00249394	0.0628781	0	0	0.119405	0.00249396	55836.3	1	256116	806.33	16.4582	0.0128144	0.00236194	256116	2.19179e-08	3.77545e-08	0	0	0.150776	0.0946754	0	0	0.12344	0.189351	0.725784	0.715973	1.51269e-07	1.30638e-07	0	0.00131008	64.9821	0	329908	353.028	0.437672	0.00932835	0.000414538	0.0325207	0.056996	0	0	0	0	0	0	0	0	0.743035	0.745786	0.224445	0.197218	0.19747	0.000322354	1.7215e+06	0.997267	258965	798.982	382.745	0.000309048	0.000299214	3.14484e-08	5.41711e-08	0	0	0.150776	0.0946754	0	0	0.12344	0.189351	0.725784	0.715974	2.17044e-07	1.87443e-07	
225.5	0	-3.48577e-13	5e+07	0	2.18777e-08	0.274216	0	0.999994	0.00248407	0.0627761	0	0	0.111774	0.00248408	49011.8	1	255618	805.855	15.6125	0.0128395	0.00235578	255618	2.1878e-08	3.76857e-08	0	0	0.150776	0.0946754	0	0	0.12344	0.189351	0.725784	0.715973	1.50993e-07	1.304e-07	0	0.00130841	64.3272	0	329325	352.853	0.435624	0.00936104	0.000414538	0.0325207	0.056996	0	0	0	0	0	0	0	0	0.743035	0.745786	0.224445	0.197218	0.184474	0.00032232	1.55774e+06	0.996638	258641	798.137	361.601	0.000319307	0.000299241	3.16892e-08	5.45858e-08	0	0	0.150776	0.0946754	0	0	0.12344	0.189351	0.725784	0.715974	2.18706e-07	1.88878e-07	
226	0	-3.48188e-13	5e+07	0	2.18396e-08	0.274216	0	0.999994	0.00247485	0.0626789	0	0	0.104674	0.00247486	42902.9	1	255217	805.455	14.8048	0.0128652	0.00234956	255216	2.184e-08	3.76202e-08	0	0	0.150776	0.0946754	0	0	0.12344	0.189351	0.725784	0.715973	1.50731e-07	1.30174e-07	0	0.00130793	63.8823	0	329160	352.805	0.434119	0.00939069	0.000414538	0.0325207	0.056996	0	0	0	0	0	0	0	0	0.743035	0.745786	0.224445	0.197218	0.172403	0.000321887	1.40876e+06	0.996021	257895	796.979	341.316	0.000329889	0.000299267	3.1923e-08	5.49886e-08	0	0	0.150776	0.0946754	0	0	0.12344	0.189351	0.725784	0.715974	2.2032e-07	1.90272e-07	
226.5	0	-2.47775e-13	5e+07	0	2.18044e-08	0.274213	0	0.99999	0.00246724	0.0360879	0	0	0.097282	0.00246726	38578.5	0.999999	254903	805.124	14.2785	0.0128779	0.00234427	254902	2.18047e-08	3.75594e-08	0	0	0.150775	0.0946746	0	0	0.123438	0.189349	0.725787	0.715976	1.50487e-07	1.29963e-07	0	0.00130852	64.3038	0	329384	352.876	0.433115	0.00937772	0.000414524	0.0325213	0.0569971	0	0	0	0	0	0	0	0	0.74303	0.745781	0.224449	0.197222	0.168305	0.00032173	1.28157e+06	0.9952	257366	795.991	321.893	0.000339731	0.000299365	3.21314e-08	5.53476e-08	0	0	0.150775	0.0946746	0	0	0.123438	0.189349	0.725787	0.715976	2.21758e-07	1.91514e-07	
227	0	-2.46936e-13	5e+07	0	2.17723e-08	0.274213	0	0.99999	0.00245913	0.0360381	0	0	0.0915328	0.00245915	33548.4	0.999999	254664	804.85	13.5419	0.0129096	0.00233795	254664	2.17725e-08	3.7504e-08	0	0	0.150775	0.0946746	0	0	0.123438	0.189349	0.725787	0.715976	1.50265e-07	1.29772e-07	0	0.00131016	64.507	0	329966	353.056	0.432934	0.00939293	0.000414524	0.0325213	0.0569971	0	0	0	0	0	0	0	0	0.74303	0.745781	0.224449	0.197222	0.158406	0.000321785	1.15813e+06	0.994087	257145	795.234	303.373	0.000351474	0.000299388	3.23219e-08	5.56757e-08	0	0	0.150775	0.0946746	0	0	0.123438	0.189349	0.725787	0.715976	2.23073e-07	1.9265e-07	
227.5	0	-2.46546e-13	5e+07	0	2.17418e-08	0.274213	0	0.99999	0.00245147	0.0359909	0	0	0.0863713	0.00245149	29349	0.999999	254496	804.63	12.8756	0.0129414	0.00233157	254496	2.17421e-08	3.74516e-08	0	0	0.150775	0.0946746	0	0	0.123438	0.189349	0.725787	0.715976	1.50055e-07	1.2959e-07	0	0.00131186	64.7512	0	330571	353.243	0.432819	0.00940824	0.000414524	0.0325213	0.0569971	0	0	0	0	0	0	0	0	0.74303	0.745781	0.224449	0.197222	0.14951	0.000322333	1.04728e+06	0.992518	257447	794.873	286.013	0.00036371	0.000299411	3.24807e-08	5.59493e-08	0	0	0.150775	0.0946746	0	0	0.123438	0.189349	0.725787	0.715976	2.24169e-07	1.93596e-07	
228	0	-2.4535e-13	5e+07	0	2.1713e-08	0.274213	0	0.99999	0.00244425	0.0359462	0	0	0.0813354	0.00244428	25787	0.999999	254398	804.465	12.2701	0.012973	0.00232513	254397	2.17133e-08	3.7402e-08	0	0	0.150775	0.0946746	0	0	0.123438	0.189349	0.725787	0.715976	1.49856e-07	1.29419e-07	0	0.00131357	65.0918	0	331174	353.428	0.432866	0.0094232	0.000414524	0.0325213	0.0569971	0	0	0	0	0	0	0	0	0.74303	0.745781	0.224449	0.197222	0.140856	0.000323359	946457	0.990478	258251	794.891	269.609	0.000376524	0.000299435	3.26094e-08	5.6171e-08	0	0	0.150775	0.0946746	0	0	0.123438	0.189349	0.725787	0.715976	2.25057e-07	1.94363e-07	
228.5	0	-2.44576e-13	5e+07	0	2.16859e-08	0.274213	0	0.99999	0.00243751	0.0359041	0	0	0.0759483	0.00243753	22743.3	0.999999	254374	804.358	11.7207	0.013004	0.00231862	254374	2.16862e-08	3.73552e-08	0	0	0.150775	0.0946746	0	0	0.123438	0.189349	0.725787	0.715976	1.49669e-07	1.29257e-07	0	0.00131504	65.5635	0	331694	353.588	0.433021	0.00943729	0.000414524	0.0325213	0.0569971	0	0	0	0	0	0	0	0	0.74303	0.745781	0.224449	0.197222	0.131629	0.000324844	854410	0.987781	259539	795.267	254.071	0.000389962	0.000299459	3.2701e-08	5.63287e-08	0	0	0.150775	0.0946745	0	0	0.123438	0.189349	0.725787	0.715976	2.25689e-07	1.94909e-07	
229	0	-2.43997e-13	5e+07	0	2.16608e-08	0.274213	0	0.99999	0.00243132	0.0358651	0	0	0.0697932	0.00243134	20051.5	0.999999	254435	804.317	11.2084	0.0130342	0.00231205	254435	2.1661e-08	3.73119e-08	0	0	0.150775	0.0946746	0	0	0.123438	0.189349	0.725787	0.715976	1.49495e-07	1.29107e-07	0	0.00131626	66.219	0	332127	353.72	0.433305	0.00945046	0.000414524	0.0325213	0.0569971	0	0	0	0	0	0	0	0	0.74303	0.745781	0.224449	0.197222	0.121112	0.000326666	769492	0.984407	261179	795.895	239.208	0.0004041	0.000299483	3.27575e-08	5.6426e-08	0	0	0.150775	0.0946745	0	0	0.123438	0.189349	0.725787	0.715976	2.26079e-07	1.95246e-07	
229.5	0	-2.44056e-13	5e+07	0	2.16381e-08	0.274213	0	0.99999	0.00242577	0.0358299	0	0	0.0626256	0.00242579	17583.3	0.999999	254597	804.353	10.714	0.0130633	0.00230542	254596	2.16383e-08	3.72728e-08	0	0	0.150775	0.0946746	0	0	0.123438	0.189349	0.725787	0.715976	1.49339e-07	1.28972e-07	0	0.0013176	67.2918	0	332600	353.864	0.43403	0.00946033	0.000414524	0.0325213	0.0569971	0	0	0	0	0	0	0	0	0.74303	0.745781	0.224449	0.197222	0.108873	0.000328675	690438	0.980357	263014	796.652	224.844	0.000419023	0.000299507	3.2778e-08	5.64614e-08	0	0	0.150775	0.0946745	0	0	0.123438	0.189349	0.725787	0.715976	2.26221e-07	1.95368e-07	
230	0	-2.43882e-13	5e+07	0	2.16183e-08	0.274213	0	0.99999	0.00242096	0.0357991	0	0	0.0544437	0.00242099	15368	0.999999	254872	804.476	10.2468	0.0130911	0.00229872	254871	2.16185e-08	3.72387e-08	0	0	0.150775	0.0946746	0	0	0.123438	0.189349	0.725787	0.715976	1.49202e-07	1.28854e-07	0	0.00131909	68.957	0	333126	354.023	0.435241	0.0094667	0.000414524	0.0325213	0.0569971	0	0	0	0	0	0	0	0	0.74303	0.745781	0.224449	0.197222	0.0949002	0.000330738	618100	0.975543	264901	797.428	211.135	0.000434686	0.000299532	3.27618e-08	5.64334e-08	0	0	0.150775	0.0946745	0	0	0.123438	0.189349	0.725787	0.715976	2.26108e-07	1.95271e-07	
230.5	0	-2.43556e-13	5e+07	0	2.16019e-08	0.274213	0	0.99999	0.00241698	0.0357738	0	0	0.0453864	0.00241701	13375.1	0.999999	255273	804.696	9.80193	0.0131171	0.00229196	255272	2.16022e-08	3.72106e-08	0	0	0.150775	0.0946746	0	0	0.123438	0.189349	0.725787	0.715976	1.4909e-07	1.28756e-07	0	0.00132093	71.5875	0	333773	354.218	0.437142	0.00946902	0.000414524	0.0325213	0.0569971	0	0	0	0	0	0	0	0	0.74303	0.745781	0.224449	0.197222	0.079476	0.00033268	552177	0.969981	266655	798.087	198.053	0.0004511	0.000299557	3.27121e-08	5.63479e-08	0	0	0.150775	0.0946745	0	0	0.123438	0.189349	0.725787	0.715976	2.25766e-07	1.94976e-07	
231	0	-2.43283e-13	5e+07	0	2.15894e-08	0.274213	0	0.99999	0.00241389	0.0357544	0	0	0.0359015	0.00241392	11638.4	0.999999	255811	805.02	9.38953	0.0131407	0.00228513	255810	2.15897e-08	3.71891e-08	0	0	0.150775	0.0946746	0	0	0.123438	0.189349	0.725787	0.715976	1.49003e-07	1.28682e-07	0	0.00132311	75.6326	0	334544	354.451	0.43978	0.00946794	0.000414524	0.0325213	0.0569971	0	0	0	0	0	0	0	0	0.74303	0.745781	0.224449	0.197222	0.0633262	0.000334443	492912	0.963648	268212	798.583	185.687	0.000468205	0.000299582	3.26283e-08	5.62035e-08	0	0	0.150775	0.0946745	0	0	0.123438	0.189349	0.725787	0.715976	2.25187e-07	1.94476e-07	
231.5	0	-2.42858e-13	5e+07	0	2.15811e-08	0.274213	0	0.99999	0.00241171	0.0357414	0	0	0.0266023	0.00241174	10185.6	0.999999	256490	805.45	9.01968	0.0131611	0.00227824	256489	2.15813e-08	3.71747e-08	0	0	0.150775	0.0946746	0	0	0.123438	0.189349	0.725787	0.715976	1.48946e-07	1.28632e-07	0	0.00132568	81.8616	0	335452	354.723	0.443269	0.00946405	0.000414524	0.0325213	0.0569971	0	0	0	0	0	0	0	0	0.74303	0.745781	0.224449	0.197222	0.0474835	0.000335606	440520	0.956912	269126	798.597	174.134	0.000485925	0.000299607	3.25279e-08	5.60305e-08	0	0	0.150775	0.0946745	0	0	0.123438	0.189349	0.725787	0.715976	2.24494e-07	1.93877e-07	
232	0	-2.42597e-13	5e+07	0	2.15771e-08	0.274213	0	0.99999	0.00241041	0.0357352	0	0	0.0183412	0.00241044	9024.55	0.999999	257307	805.984	8.69955	0.0131775	0.00227129	257306	2.15773e-08	3.71678e-08	0	0	0.150775	0.0946746	0	0	0.123438	0.189349	0.725787	0.715976	1.48918e-07	1.28608e-07	0	0.00132858	91.2624	0	336476	355.03	0.44765	0.00945846	0.000414524	0.0325213	0.0569971	0	0	0	0	0	0	0	0	0.74303	0.745781	0.224449	0.197222	0.0333127	0.000336229	394695	0.949767	269464	798.185	163.414	0.000504103	0.000299632	3.24088e-08	5.58253e-08	0	0	0.150775	0.0946745	0	0	0.123438	0.189349	0.725787	0.715976	2.23672e-07	1.93167e-07	
232.5	0	-2.42595e-13	5e+07	0	2.15775e-08	0.274213	0	0.99999	0.00240992	0.0357359	0	0	0.0141081	0.00240994	8147.12	0.999999	258251	806.611	8.43467	0.0131891	0.00226427	258250	2.15778e-08	3.71686e-08	0	0	0.150775	0.0946746	0	0	0.123438	0.189349	0.725787	0.715976	1.48921e-07	1.28611e-07	0	0.00133176	105.138	0	337602	355.367	0.453065	0.00945175	0.000414524	0.0325213	0.0569971	0	0	0	0	0	0	0	0	0.74303	0.745781	0.224449	0.197222	0.026534	0.000335971	355250	0.942738	268866	797.092	153.593	0.000522572	0.000299658	3.22918e-08	5.56239e-08	0	0	0.150775	0.0946745	0	0	0.123438	0.189349	0.725787	0.715976	2.22865e-07	1.9247e-07	
233	0	-2.42679e-13	5e+07	0	2.15821e-08	0.274213	0	0.99999	0.00241006	0.0357429	0	0	0.0139995	0.00241009	7510.28	0.999999	259302	807.314	8.22135	0.0131955	0.00225719	259301	2.15823e-08	3.71764e-08	0	0	0.150775	0.0946746	0	0	0.123438	0.189349	0.725787	0.715976	1.48952e-07	1.28638e-07	0	0.00133515	125.231	0	338801	355.723	0.459739	0.00944406	0.000414524	0.0325213	0.0569971	0	0	0	0	0	0	0	0	0.74303	0.745781	0.224449	0.197222	0.0264924	0.000335038	321377	0.935768	267557	795.489	144.652	0.000541122	0.000299684	3.21707e-08	5.54152e-08	0	0	0.150775	0.0946745	0	0	0.123438	0.189349	0.725787	0.715976	2.22029e-07	1.91748e-07	
233.5	0	-2.42828e-13	5e+07	0	2.15898e-08	0.274213	0	0.99999	0.00241065	0.0357548	0	0	0.0141233	0.00241067	7028.79	0.999999	260432	808.071	8.0447	0.0131973	0.00225005	260431	2.159e-08	3.71896e-08	0	0	0.150775	0.0946746	0	0	0.123438	0.189349	0.725787	0.715976	1.49006e-07	1.28684e-07	0	0.00133861	154.274	0	340026	356.087	0.46799	0.00943538	0.000414524	0.0325213	0.0569971	0	0	0	0	0	0	0	0	0.74303	0.745781	0.224449	0.197222	0.0266092	0.000333513	292098	0.929061	265631	793.444	136.519	0.00055957	0.000299711	3.20514e-08	5.52098e-08	0	0	0.150775	0.0946745	0	0	0.123438	0.189349	0.725787	0.715976	2.21206e-07	1.91037e-07	
234	0	-2.43025e-13	5e+07	0	2.15994e-08	0.274213	0	0.99999	0.00241143	0.0357698	0	0	0.013841	0.00241145	6613.57	0.999999	261607	808.858	7.88814	0.0131968	0.00224285	261607	2.15996e-08	3.72062e-08	0	0	0.150775	0.0946746	0	0	0.123438	0.189349	0.725787	0.715976	1.49072e-07	1.28741e-07	0	0.00134207	195.812	0	341252	356.45	0.478338	0.00942531	0.000414524	0.0325213	0.0569971	0	0	0	0	0	0	0	0	0.74303	0.745781	0.224449	0.197222	0.0259229	0.000331657	266671	0.922636	263371	791.164	129.149	0.000577676	0.000299737	3.19339e-08	5.50073e-08	0	0	0.150775	0.0946745	0	0	0.123438	0.189349	0.725787	0.715976	2.20395e-07	1.90337e-07	
